#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
P     -1  -11   -4   -2   -4   -3   -7   -3   -3   -4   -5   -3   10   -6   -3   -7   -5   -3   -6   -8   -9 
Q      0   -4    3    3   -3   -2    2   -3    3   -2   -2    2   -2    6    3    2    3   -2    0    0    1 
R     -1   -4    2    2   -3   -3    2   -3    3   -2   -2    3   -2    3    6    1    2   -3    0    4    0 
S      1   -2    0   -1   -4    0    0   -3    1   -4   -2    1    0    1    0    6    1   -2   -4   -5    1 
T     -1   -4   -1   -1   -2   -2   -2   -1   -2   -2   -1   -1   -1   -1   -1   -1    2    0   -1   -4    0 
V     -1   -3   -6   -3    0   -5   -3    3   -3    1    1   -4   -3   -4   -3   -5   -2    5   -1   -5    0 
W     -2   -5   -5   -5    3   -5   -1   -1   -1    0   -1   -6   -4   -3   -4   -6   -4   -1   11    1    0 
Y     -2   -4   -6   -5    4   -4    4   -1    0    0    0   -3   -4   -1    0   -4   -2   -1    3    8    1 
J      0   -1   -7   -7    0   -3   -6    1   -4    1    1   -5   -4   -4   -3   -2   -2    1   -4   -4    4 
U      0   16   -8   -8    0   -3   -6    0   -5    0    1   -5   -4   -4   -4   -3   -2    1   -5   -4    4 
>HAsoN 6
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      5   -2   -3   -1   -2    0   -2   -1    0   -1    0   -1    0   -1   -1    1   -1    0   -2   -2    0 
C     -3   26  -17  -21   -4   -4  -14   -3   -8   -3  -10  -11  -10  -14   -6   -7   -6   -3   -6   -9   -1 
D     -1   -7    8    4   -5   -1    1   -6    1   -5    0    3   -1    5    0    2    0   -5   -4   -5   -2 
E      0   -7    4    6   -4   -3    0   -3    2   -3    1    4   -1    5    1    1   -1   -3   -3   -4   -1 
F     -2   -4   -5   -4    7   -5    0    0   -4    1    1   -6   -4   -6   -4   -4   -2    0    2    6    3 
G      0   -4   -5   -6   -5    9   -5   -6   -3   -5   -6    0   -3   -6   -4   -2   -4   -5   -5   -7   -4 
H     -1   -7   -4    6    0   -3   11   -2    0   -2   -5    1   -3   -2    0   -4   -3   -2   -2    5    1 
I     -2   -4   -4   -6    0   -6   -3    5   -4    2    1  -10   -3   -6   -4   -2   -4    3   -2   -5   -1 
K      0   -7   -3   -2   -3   -2   -2   -3    5   -2   -2    0   -1    0    3    0   -2   -3   -3   -5    0 
L     -1   -3   -6   -4    2   -5   -2    2   -3    5    3   -5   -4   -3   -3   -4   -5    1    0   -3    1 
M     -1   -3   -4   -4    1   -5   -6    2   -3    3    5   -7   -5   -3   -2   -2   -3    1    0   -4    1 
N     -2   -4    2   -2   -3    0    1   -5    1   -4   -1    6   -2   -2    0   -1    1   -4   -4   -5   -2 
P     -1  -11   -6   -7   -4   -3   -5   -3   -1   -4   -3   -5   10   -6   -2   -1   -2   -3   -4   -6   -5 
Q      0   -4    3    5   -3   -2    3   -3    2   -2    1    3   -2    7    2    1   -2   -2   -3   -3   -5 
R     -1   -4    0    0   -3   -3   -3   -3    3   -2    0    0   -2    1    6   -1   -2   -3   -3   -4    0 
