#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
N     -2   -3    1   -1   -3   -1   -1   -5    0   -4   -4   10   -2    0    0   -1    0   -3   -8   -9   -1 
P     -1  -10   -4   -5   -4   -3   -8   -3   -6   -4   -4   -6   10    0   -4   -3   -8   -3   -6   -8   -6 
Q      0   -4    3    2   -3   -2   -1   -3    3   -2   -1    0   -2    4    2    1    1   -2   -7    0   -2 
R     -1   -3    2    0   -3   -3    0   -3    4   -2   -2    1   -2    4    7    0    1   -3   -7    3    0 
S      1   -2    0   -2   -3    0   -3   -3   -2   -3   -2   -1    0    1    0    3    1   -2   -6   -6    0 
T     -1   -4   -1   -4   -2   -3   -5   -1   -2   -2   -1   -2   -1   -1   -2    1    4    0   -4   -3    2 
V     -1   -4   -8   -4    0   -5   -5    3   -3    1    1   -5   -3   -4   -4   -2   -2    5   -3   -2    1 
W     -2   -5   -4   -5    3   -5   -5   -1   -2   -1    0   -6   -4   -1   -1   -2   -1   -1   14    6   -1 
Y     -2   -4   -3   -4    4   -4    4   -1   -1    0    0   -6   -4   -3   -2   -2    0   -1    6    9   -1 
J      0    0   -4   -7    0   -3   -5    0    1    0    1   -4   -4   -6   -3   -1   -3    1   -6   -8    7 
U      0   16   -4   -5    0   -3   -5    0    1    0    1   -4   -4   -5   -3   -1   -3    1   -6   -8    7 
>HASoN 2
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      4   -2   -2   -2   -1    0   -4   -1   -1   -1    0   -3    0   -3   -1    2   -1    0   -2   -2    1 
C     -4   26  -20  -22   -5   -4  -12   -3   -8   -3   -6   -7  -10  -15   -5   -8   -4   -3   -6   -8    0 
D     -1   -7    7    4   -5   -2    1   -5    0   -5   -1    3   -1    5    0    4    1   -5   -5   -7   -3 
E      0   -7    5    7   -4   -3    1   -3    2   -3    0    3    0    5    1    1   -1   -2   -4   -6   -3 
F     -2   -4   -4   -5    7   -5   -4    0   -4    1    0   -6   -4   -4   -3   -3   -3    0    3    6    0 
G     -1   -4   -5   -7   -5    9   -5   -7   -4   -6   -4   -1   -4   -5   -4   -2   -3   -5   -6   -6   -2 
H     -1   -7   -1    1    0   -3   10   -2    0   -2    1    1   -3   -1    0    0   -2   -2   -2    3   -2 
I     -2   -4   -4   -4    0   -7   -2    5   -4    2    1   -6   -3   -6   -4   -5   -3    3   -2   -2    0 
K      0   -6   -2   -2   -3   -3   -2   -3    6   -2    0   -2   -1   -3    3   -4   -1   -3   -4   -5   -1 
L     -1   -3   -4   -3    2   -5   -4    2   -3    5    1   -3   -4   -4   -3   -3   -3    1   -1   -2    0 
M     -1   -3   -6   -4    1   -5   -6    2   -3    3    7   -2   -4   -5   -2   -2   -2    1   -1    1    1 
N     -2   -3    0   -2   -3   -1    1   -5    0   -4    1    8   -2   -1    0    1    0   -3   -5   -8   -2 
P     -1  -10   -7   -4   -4   -3   -6   -3   -2   -4   -6   -2   10   -3   -3   -4   -1   -3   -4   -7    0 
Q      0   -4    4    3   -3   -2    3   -3    2   -2    0    2   -2    8    2    2   -1   -2   -4   -2   -3 
R     -1   -3    0   -1   -3   -3    1   -3    3   -2    0    0   -2    1    7   -1   -1   -3   -3   -3   -1 
S      1   -2    0    0   -3    0   -1   -3    0   -3   -3    0    0   -1    0    6    3   -2   -5   -8    0 
T     -1   -4   -2   -2   -2   -3    0   -1   -1   -2   -1   -1   -1   -2   -1    1    7    0   -3   -4    1 
V     -1   -4   -6   -3    0   -5   -3    3   -4    1    0   -5   -3   -7   -4   -7   -2    5   -1   -3    1 
W     -2   -5   -4   -4    3   -5   -5   -1   -4   -1   -2   -1   -4   -8   -3    0   -4   -1   14    7   -2 
Y     -2   -4   -1   -3    4   -4    1   -1   -2    0   -3   -3   -4   -2   -1   -3   -3   -1    5    9   -1 
J      0    0   -2   -2    0   -3    1    0   -3    0    0   -4   -4   -3   -3    0   -1    1   -2   -6    9 
U      0   16   -2   -3    0   -3    1    0   -3    0    0   -4   -4   -3   -3    0   -2    1   -3   -6    9 
>HASon 3
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      5   -2    0    0   -2    0    0   -1    0   -1   -1    0    0    1    0    1   -1    0   -1    0    0 
C     -3   26  -26   -9   -4   -4   -7   -3   -5   -3  -12    2  -10  -21   -4  -17  -15   -3  -17   -2   -7 
D     -1   -7    6    2   -5   -2    1   -5    1   -5   -1    3   -1    1    1    3    2   -5   -6   -3    0 
E      0   -7    4    7   -4   -3    3   -3    3   -3    2    1   -1    4    3    3    1   -3   -3   -1    2 
F     -2   -4   -4   -4    7   -5   -3    0   -2    1   -1   -6   -4   -4   -3   -2   -1    0    1    2    3 
G      0   -4   -4   -5   -5    9   -7   -7   -5   -6   -6   -4   -3   -4   -5   -3   -4   -5  -11   -4   -2 
H     -1   -7    0   -1   -1   -3    9   -3    0   -2   -1    1   -3    0    1    1    0   -2   -3    3   -2 
I     -2   -4   -3   -4    0   -7   -3    5   -4    2   -1   -4   -3   -4   -4   -6   -2    3   -3   -1   -2 
K      0   -7    0    2   -4   -3    0   -4    4   -3    2    1   -1    3    3    2    1   -3   -3   -1    1 
L     -1   -3   -4   -4    2   -6   -3    2   -2    5    1   -3   -4   -2   -2   -3   -3    1   -1    0   -1 
M     -1   -3   -4   -3    1   -5   -3    2   -2    3    5   -2   -4   -3   -3   -3   -3    1   -3    0    0 
N     -2   -4    1   -1   -3   -1    0   -5    0   -4   -1    6   -2   -1    0    0    0   -4   -5   -4   -2 
P     -1  -10   -1   -3   -4   -3   -6   -3   -4   -4   -4   -1   10   -2   -4   -1   -2   -3   -3   -5   -6 
Q      0   -4    2    3   -3   -2    1   -3    3   -2    2    1   -2    4    3    2    0   -2   -4   -2   -1 
R     -1   -4    0    1   -3   -3    1   -3    3   -2    2    0   -2    2    5    1    1   -3   -2    1   -1 
S      1   -2    1   -1   -4    0   -1   -4    0   -4   -1    1    0    0   -1    3    2   -3   -4   -4    1 
T     -1   -4   -1   -2   -2   -3   -2   -1   -1   -2   -2    1   -1   -1   -1    0    5    0   -4   -3   -1 
V     -1   -4   -6   -4    0   -5   -3    3   -4    1   -3   -3   -3   -3   -4   -5   -2    5   -2   -2    0 
W     -2   -5   -6   -4    3   -5   -1   -1   -2    0   -2   -5   -4   -3   -3   -6   -2   -1   13    4   -3 
Y     -2   -4   -3   -3    4   -4    0   -1   -2    0   -1   -2   -4   -3   -1   -1   -2   -1    7    7    0 
J      0    0   -5   -6    0   -3   -2    1   -4    1   -1   -3   -4   -6   -4   -2   -4    1   -3   -4    6 
U      0   16   -5   -6    0   -3   -2    0   -4    0   -1   -2   -4   -6   -4   -2   -4    1   -4   -3    6 
>HAsON 4
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
A      4   -2   -2   -2   -1    0    1   -1   -1   -1   -1    1    0    0   -1    2    0    0   -2   -4    2 
C     -4   26  -11  -11   -5   -4  -15   -3   -9   -3   -5  -14  -10  -13   -5   -1  -13   -3   -7  -11    4 
D     -1   -7    7    2   -5   -2   -1   -5    0   -5   -5    1   -1    1   -1    1    0   -5   -5  -11    0 
E      0   -7    3    7   -4   -3    0   -3    1   -3   -3    2    0    2    1    1   -1   -2   -4   -8   -3 
F     -2   -4   -6   -3    7   -5    2    0   -4    1    1   -4   -4   -3   -4   -3    0    0    2    7   -1 
G     -1   -4   -3   -6   -5    9   -1   -7   -4   -6   -6   -1   -4   -4   -4   -1   -3   -5   -6    0    0 
H     -1   -7   -2    2    0   -3   10   -2    0   -2   -3   -1   -3    2    0    1    1   -2   -3    6   -5 
I     -2   -4   -4   -2    0   -7   -5    5   -4    2    1   -8   -3   -4   -4   -4   -3    3   -2   -8   -1 
K      0   -6   -1   -1   -3   -3   -3   -3    6   -2   -3    0   -1   -2    3   -2    0   -3   -4   -8   -6 
L     -1   -3   -4   -4    2   -5   -3    2   -3    5    3   -3   -4   -4   -3   -3   -2    1    0   -7    0 
M     -1   -3   -5   -2    1   -5   -6    2   -3    3    8   -6   -4   -5   -2   -3   -3    1    0   -9    1 
N     -2   -3    1   -2   -3   -1    0   -5    0   -4   -4    7   -2   -2    0    1    1   -3   -4  -10   -2 
P     -1  -10   -4   -4   -4   -3   -4   -3   -2   -4   -5   -8   10   -5   -2   -4   -7   -3   -5  -13   -7 
Q      0   -4    6    4   -3   -2    2   -3    2   -2   -2    3   -2    9    2    1    0   -2   -3   -3   -1 
R     -1   -3    1    0   -3   -3    0   -3    3   -2   -2    1   -2    1    7   -1    1   -3   -3   -7   -1 
S      1   -2    0   -1   -3    0   -2   -3    0   -3   -2    1    0   -2    0    6    4   -2   -5   -7    3 
T     -1   -4   -3   -1   -2   -3   -4   -1   -1   -2   -1    0   -1   -2   -1    1    6    0   -3   -6   -2 
V     -1   -4   -6   -2    0   -5   -6    3   -4    1    1   -5   -3   -3   -4   -3   -4    5   -2   -9    0 
