#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
H     -1  -10    0    0   -1   -3   10   -3    0   -2   -2   -2   -2    0    1    2   -2   -2   -2    4    2 
I     -2   -8   -5   -5    1   -6   -5    5   -4    2    2   -4   -4   -2   -3   -8   -4    3   -2   -2    2 
K      0  -14   -2    0   -3   -1   -1   -3    5   -2   -1    0    0    1    3    0   -1   -2   -4   -1   -2 
L     -1   -9   -7   -4    2   -5   -2    3   -3    5    3   -5   -4   -3   -2   -4   -2    2   -1    0    0 
M      0  -10   -4   -2    2   -4   -4    2   -1    3    7   -1   -3    0   -1    1    1    1   -1    3    1 
N     -1  -12    2    1   -4    0    2   -4    0   -4   -2   10   -1    0    0    2    2   -3   -5   -3   -3 
P     -1   -6   -4   -7   -5   -2   -1   -4   -1   -4   -4   -6   10   -2   -2   -4   -5   -3   -6   -7   -4 
Q      0  -11    0    2   -3   -2    1   -2    2   -2   -1   -1   -1    7    2    2    1   -2   -3    0   -2 
R     -1  -11   -2    0   -3   -2    2   -2    3   -2   -1   -1   -1    1    6    1   -1   -2   -3   -3   -4 
S      0   -7   -1    1   -3    0    1   -3    0   -3   -2   -1    0    0   -1    4    2   -2   -4   -4   -2 
T     -1   -6   -4   -1   -3   -2   -1   -1   -1   -2   -1    0   -1   -1   -1    1    7   -1   -4    0   -1 
V     -1   -7   -4   -3    0   -5   -4    3   -3    1    1   -4   -4   -2   -3   -3   -3    4   -2   -1    0 
W     -3   -5   -2   -2    3   -6   -3   -1   -4   -1   -1   -9   -6   -3   -3   -6   -4   -1   15    3   -5 
Y     -2   -5   -9   -9    4   -4    0   -1   -2    0   -1   -4   -4   -5   -1   -3   -5   -1    2    8   -1 
J      1   -1   -3    1    0   -3   -4    0   -3    0    1   -7   -4    1   -3    0    1    1   -3    1   13 
U     -1   17   -5   -2   -2   -5   -6   -2   -6   -2   -2   -7   -6   -1   -5   -2   -1   -1   -4   -2   10 
>HAsOn 5
#      A    C    D    E    F    G    H    I    K    L    M    N    P    Q    R    S    T    V    W    Y    J 
